Time,THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
05:10:00,1.021083E+04,7.607964E+02,5.267804E-01,5.870181E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098986E+01,4.378515E+01,2.669831E+01,4.783969E+01,1.580127E+04,1.025243E+03,8.151659E-01,7.910694E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098899E+01,4.388093E+01,2.669817E+01,4.823260E+01,2.855064E+03,1.165824E+02,1.472976E-01,8.994845E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099030E+01,4.476114E+01,2.669898E+01,4.905623E+01
05:20:00,1.022797E+04,7.507241E+02,5.276323E-01,5.792456E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098973E+01,4.366520E+01,2.669831E+01,4.788845E+01,1.575655E+04,1.011961E+03,8.128049E-01,7.808199E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098886E+01,4.377514E+01,2.669817E+01,4.827978E+01,2.877836E+03,1.140695E+02,1.484638E-01,8.800945E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099020E+01,4.468469E+01,2.669898E+01,4.913435E+01
05:30:00,9.948695E+03,7.428711E+02,5.132169E-01,5.731857E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098966E+01,4.357918E+01,2.669831E+01,4.792991E+01,1.534813E+04,1.002215E+03,7.917220E-01,7.732993E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098880E+01,4.369499E+01,2.669817E+01,4.831783E+01,2.815943E+03,1.127739E+02,1.452681E-01,8.700970E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099014E+01,4.463276E+01,2.669896E+01,4.919656E+01
05:40:00,9.787885E+03,7.386149E+02,5.049224E-01,5.699013E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098963E+01,4.350572E+01,2.669830E+01,4.796130E+01,1.510299E+04,9.982834E+02,7.790759E-01,7.702651E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098876E+01,4.362287E+01,2.669815E+01,4.834341E+01,2.783945E+03,1.130707E+02,1.436174E-01,8.723868E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099011E+01,4.458975E+01,2.669893E+01,4.923421E+01
05:50:00,9.664015E+03,7.399260E+02,4.985312E-01,5.709128E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098959E+01,4.344078E+01,2.669827E+01,4.797788E+01,1.491362E+04,1.003233E+03,7.693044E-01,7.740840E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098873E+01,4.355912E+01,2.669811E+01,4.835054E+01,2.760149E+03,1.153351E+02,1.423894E-01,8.898581E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099009E+01,4.455225E+01,2.669887E+01,4.924006E+01
06:00:00,9.565428E+03,7.474483E+02,4.934436E-01,5.767174E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098956E+01,4.338527E+01,2.669822E+01,4.797213E+01,1.476296E+04,1.018044E+03,7.615293E-01,7.855134E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098869E+01,4.350580E+01,2.669805E+01,4.833016E+01,2.741683E+03,1.198194E+02,1.414364E-01,9.244589E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099007E+01,4.452058E+01,2.669879E+01,4.920926E+01
06:10:00,9.004765E+03,1.979360E+03,4.645199E-01,1.788149E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098954E+01,4.333962E+01,2.201877E+01,5.759100E+01,1.391300E+04,2.630282E+03,7.176836E-01,2.381419E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098866E+01,4.346267E+01,2.202404E+01,5.775163E+01,2.611937E+03,4.739074E+02,1.347429E-01,4.354854E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099005E+01,4.449505E+01,2.201219E+01,5.835351E+01
06:20:00,8.458453E+03,2.226360E+03,4.363443E-01,2.181293E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.466071E+01,2.141828E+01,5.758881E+01,1.308522E+04,3.102819E+03,6.749936E-01,3.095912E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099122E+01,4.496063E+01,2.141826E+01,5.764808E+01,2.485019E+03,4.989957E+02,1.281970E-01,4.787384E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099190E+01,4.579072E+01,2.141825E+01,5.798595E+01
06:30:00,7.923932E+03,3.055585E+03,4.087813E-01,3.343624E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099344E+01,4.623142E+01,2.141746E+01,5.508663E+01,1.227545E+04,4.305066E+03,6.332413E-01,4.774811E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099295E+01,4.664097E+01,2.141717E+01,5.498069E+01,2.360272E+03,6.946168E+02,1.217646E-01,7.475476E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099341E+01,4.728477E+01,2.141805E+01,5.530571E+01
06:40:00,7.398315E+03,3.697865E+03,3.816820E-01,4.259857E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099490E+01,4.729075E+01,2.141726E+01,5.427588E+01,1.147935E+04,5.254765E+03,5.922021E-01,6.121679E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099468E+01,4.766675E+01,2.141722E+01,5.416907E+01,2.237158E+03,8.436421E+02,1.154179E-01,9.553651E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099503E+01,4.824820E+01,2.141738E+01,5.440116E+01
06:50:00,6.880002E+03,4.299918E+03,3.549625E-01,5.124744E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099595E+01,4.778444E+01,2.141787E+01,5.469209E+01,1.069447E+04,6.143216E+03,5.517473E-01,7.390773E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099585E+01,4.805681E+01,2.141789E+01,5.464105E+01,2.115373E+03,9.863078E+02,1.091409E-01,1.155496E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099619E+01,4.866092E+01,2.141791E+01,5.485830E+01
07:00:00,6.367487E+03,4.872610E+03,3.285438E-01,5.953066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099650E+01,4.794516E+01,2.141782E+01,5.511214E+01,9.918538E+03,6.987172E+03,5.117559E-01,8.604881E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099638E+01,4.812500E+01,2.141782E+01,5.506983E+01,1.994618E+03,1.124503E+03,1.029174E-01,1.350604E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099676E+01,4.877105E+01,2.141782E+01,5.534467E+01
07:10:00,6.341664E+03,4.203949E+03,3.272321E-01,5.552877E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099671E+01,4.797988E+01,2.141760E+01,5.525774E+01,9.879514E+03,6.208664E+03,5.097778E-01,8.200918E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099653E+01,4.810777E+01,2.141758E+01,5.519286E+01,1.990059E+03,9.119906E+02,1.026885E-01,1.204601E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099696E+01,4.878226E+01,2.141756E+01,5.552533E+01
07:20:00,6.320272E+03,4.508211E+03,3.261419E-01,5.954829E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099677E+01,4.798853E+01,2.141749E+01,5.525732E+01,9.847177E+03,6.551774E+03,5.081331E-01,8.654224E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099654E+01,4.809640E+01,2.141746E+01,5.517396E+01,1.986294E+03,1.028103E+03,1.024988E-01,1.357982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099701E+01,4.878350E+01,2.141741E+01,5.551793E+01
07:30:00,6.302151E+03,4.220917E+03,3.252165E-01,5.575340E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099679E+01,4.799747E+01,2.141747E+01,5.524293E+01,9.819929E+03,6.151225E+03,5.067431E-01,8.125068E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099654E+01,4.809980E+01,2.141746E+01,5.515531E+01,1.983125E+03,9.735757E+02,1.023385E-01,1.285981E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099702E+01,4.879169E+01,2.141738E+01,5.547138E+01
07:40:00,6.286881E+03,4.112795E+03,3.244340E-01,5.432491E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099681E+01,4.800590E+01,2.141748E+01,5.525421E+01,9.797051E+03,5.991371E+03,5.055709E-01,7.913864E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099654E+01,4.810611E+01,2.141748E+01,5.516908E+01,1.980475E+03,9.657218E+02,1.022035E-01,1.275607E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099703E+01,4.880109E+01,2.141740E+01,5.544455E+01
07:50:00,6.273946E+03,4.037210E+03,3.237689E-01,5.332700E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099682E+01,4.801034E+01,2.141749E+01,5.527953E+01,9.777734E+03,5.880867E+03,5.045771E-01,7.767977E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099655E+01,4.810841E+01,2.141748E+01,5.519604E+01,1.978238E+03,9.643486E+02,1.020888E-01,1.273807E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099704E+01,4.880670E+01,2.141741E+01,5.543518E+01
08:00:00,6.262941E+03,3.985859E+03,3.232019E-01,5.264912E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.801058E+01,2.141748E+01,5.530249E+01,9.761358E+03,5.807575E+03,5.037329E-01,7.671230E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.810659E+01,2.141747E+01,5.521797E+01,1.976331E+03,9.680736E+02,1.019907E-01,1.278740E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.880824E+01,2.141741E+01,5.542764E+01
08:10:00,6.253544E+03,3.951750E+03,3.227173E-01,5.219874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.800835E+01,2.141747E+01,5.531539E+01,9.747429E+03,5.761362E+03,5.030142E-01,7.610208E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.810301E+01,2.141746E+01,5.522788E+01,1.974694E+03,9.762930E+02,1.019063E-01,1.289601E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.880751E+01,2.141740E+01,5.541184E+01
08:20:00,6.245458E+03,3.930097E+03,3.223002E-01,5.191276E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.800526E+01,2.141746E+01,5.532022E+01,9.735495E+03,5.735949E+03,5.023985E-01,7.576642E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.809935E+01,2.141745E+01,5.522878E+01,1.973275E+03,9.887600E+02,1.018331E-01,1.306069E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.880608E+01,2.141740E+01,5.538427E+01
08:30:00,6.238483E+03,3.918068E+03,3.219404E-01,5.175389E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.800216E+01,2.141745E+01,5.532108E+01,9.725244E+03,5.727260E+03,5.018696E-01,7.565168E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.809623E+01,2.141744E+01,5.522525E+01,1.972041E+03,1.005337E+03,1.017695E-01,1.327966E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.880466E+01,2.141739E+01,5.534604E+01
08:40:00,6.232424E+03,3.913160E+03,3.216278E-01,5.168910E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.799934E+01,2.141745E+01,5.532027E+01,9.716380E+03,5.731633E+03,5.014122E-01,7.570951E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.809360E+01,2.141744E+01,5.521956E+01,1.970958E+03,1.025934E+03,1.017136E-01,1.355173E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.880342E+01,2.141739E+01,5.530034E+01
08:50:00,6.227146E+03,3.913528E+03,3.213554E-01,5.169400E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.799680E+01,2.141745E+01,5.531843E+01,9.708692E+03,5.746494E+03,5.010155E-01,7.590589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.809132E+01,2.141744E+01,5.521248E+01,1.970005E+03,1.050532E+03,1.016644E-01,1.387665E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.880233E+01,2.141740E+01,5.525006E+01
09:00:00,6.222473E+03,3.916128E+03,3.211143E-01,5.172839E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.799451E+01,2.141745E+01,5.531575E+01,9.701915E+03,5.766642E+03,5.006658E-01,7.617208E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.808928E+01,2.141743E+01,5.520432E+01,1.969152E+03,1.078740E+03,1.016204E-01,1.424925E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.880133E+01,2.141740E+01,5.519730E+01
09:10:00,6.218328E+03,3.920335E+03,3.209004E-01,5.178399E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.799244E+01,2.141744E+01,5.531241E+01,9.695928E+03,5.790529E+03,5.003568E-01,7.648765E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.808744E+01,2.141743E+01,5.519531E+01,1.968388E+03,1.109697E+03,1.015810E-01,1.465817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.880040E+01,2.141741E+01,5.514323E+01
09:20:00,6.214637E+03,3.925530E+03,3.207099E-01,5.185263E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.799056E+01,2.141744E+01,5.530888E+01,9.690618E+03,5.816884E+03,5.000827E-01,7.683578E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.808578E+01,2.141743E+01,5.518601E+01,1.967701E+03,1.142805E+03,1.015455E-01,1.509549E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.879954E+01,2.141742E+01,5.508929E+01
09:30:00,6.211343E+03,3.931057E+03,3.205399E-01,5.192564E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.798887E+01,2.141744E+01,5.530554E+01,9.685897E+03,5.844479E+03,4.998391E-01,7.720030E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.808431E+01,2.141743E+01,5.517680E+01,1.967082E+03,1.177726E+03,1.015136E-01,1.555676E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.879876E+01,2.141743E+01,5.503644E+01
09:40:00,6.208389E+03,3.936339E+03,3.203874E-01,5.199542E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.798735E+01,2.141744E+01,5.530252E+01,9.681679E+03,5.872410E+03,4.996214E-01,7.756925E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.808298E+01,2.141744E+01,5.516777E+01,1.966520E+03,1.214081E+03,1.014846E-01,1.603696E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.879805E+01,2.141744E+01,5.498502E+01
09:50:00,6.205736E+03,3.941010E+03,3.202505E-01,5.205712E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.798597E+01,2.141744E+01,5.529991E+01,9.677903E+03,5.900066E+03,4.994265E-01,7.793456E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.808180E+01,2.141744E+01,5.515904E+01,1.966011E+03,1.251606E+03,1.014583E-01,1.653261E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.879740E+01,2.141744E+01,5.493534E+01
10:00:00,6.203341E+03,3.944678E+03,3.201269E-01,5.210557E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099683E+01,4.798473E+01,2.141744E+01,5.529779E+01,9.674506E+03,5.926726E+03,4.992512E-01,7.828671E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099656E+01,4.808073E+01,2.141744E+01,5.515070E+01,1.965547E+03,1.289922E+03,1.014343E-01,1.703871E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.879681E+01,2.141745E+01,5.488758E+01
