Time,THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Heat Load [W],THERMAL ZONE 4::Des Latent Cool Load [W],THERMAL ZONE 4::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Heat Load No DOAS [W],THERMAL ZONE 4::Des Sens Cool Load No DOAS [W],THERMAL ZONE 4::Des Latent Heat Load No DOAS [W],THERMAL ZONE 4::Des Latent Cool Load No DOAS [W],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Heat Load [W],THERMAL ZONE 5::Des Latent Cool Load [W],THERMAL ZONE 5::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Heat Load No DOAS [W],THERMAL ZONE 5::Des Sens Cool Load No DOAS [W],THERMAL ZONE 5::Des Latent Heat Load No DOAS [W],THERMAL ZONE 5::Des Latent Cool Load No DOAS [W],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
02:50:00,4.298753E+03,9.923562E+02,3.524426E-01,9.088678E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803875E+01,5.292233E+01,2.669781E+01,4.486957E+01,7.251559E+03,6.077782E+02,5.093420E-01,5.566056E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803811E+01,5.320806E+01,2.669859E+01,4.769088E+01,2.524112E+03,1.169207E+03,2.484968E-01,9.023077E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803883E+01,5.528462E+01,2.669594E+01,4.266670E+01,1.776205E+03,6.722510E+01,2.188520E-01,7.571327E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804088E+01,5.505353E+01,2.669940E+01,5.005999E+01,1.363384E+03,7.174842E+01,1.680180E-01,8.080764E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804235E+01,5.580164E+01,2.669939E+01,4.887042E+01
03:00:00,4.302991E+03,9.852543E+02,3.527902E-01,9.023626E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803875E+01,5.292885E+01,2.669782E+01,4.489384E+01,7.259223E+03,5.984047E+02,5.098804E-01,5.480204E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803811E+01,5.321473E+01,2.669861E+01,4.773378E+01,2.525797E+03,1.164362E+03,2.486628E-01,8.985675E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803883E+01,5.528784E+01,2.669595E+01,4.267864E+01,1.778300E+03,6.446534E+01,2.191102E-01,7.260486E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804089E+01,5.505956E+01,2.669943E+01,5.012950E+01,1.365298E+03,6.958947E+01,1.682540E-01,7.837595E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804236E+01,5.580838E+01,2.669941E+01,4.892159E+01
03:10:00,4.306698E+03,9.778314E+02,3.530942E-01,8.955634E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803876E+01,5.293453E+01,2.669783E+01,4.491936E+01,7.265854E+03,5.883273E+02,5.103463E-01,5.387905E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803811E+01,5.322047E+01,2.669863E+01,4.778128E+01,2.527260E+03,1.159467E+03,2.488068E-01,8.947890E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803884E+01,5.529064E+01,2.669597E+01,4.269079E+01,1.780128E+03,6.152265E+01,2.193356E-01,6.929044E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804089E+01,5.506479E+01,2.669946E+01,5.020696E+01,1.366971E+03,6.726227E+01,1.684602E-01,7.575476E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804236E+01,5.581423E+01,2.669943E+01,4.898107E+01
03:20:00,4.309970E+03,9.701344E+02,3.533625E-01,8.885132E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803876E+01,5.293958E+01,2.669784E+01,4.494607E+01,7.271639E+03,5.776396E+02,5.107528E-01,5.290018E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803812E+01,5.322551E+01,2.669865E+01,4.783313E+01,2.528543E+03,1.154529E+03,2.489332E-01,8.909770E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803884E+01,5.529313E+01,2.669598E+01,4.270311E+01,1.781738E+03,5.842360E+01,2.195340E-01,6.579992E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804089E+01,5.506945E+01,2.669948E+01,5.029198E+01,1.368447E+03,6.479154E+01,1.686422E-01,7.297192E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804236E+01,5.581943E+01,2.669945E+01,4.904851E+01
03:30:00,4.312869E+03,9.621945E+02,3.536002E-01,8.812405E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803876E+01,5.294411E+01,2.669785E+01,4.497390E+01,7.276707E+03,5.664087E+02,5.111088E-01,5.187155E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803812E+01,5.323000E+01,2.669867E+01,4.788906E+01,2.529673E+03,1.149552E+03,2.490445E-01,8.871357E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803884E+01,5.529537E+01,2.669599E+01,4.271559E+01,1.783160E+03,5.518614E+01,2.197093E-01,6.215352E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804089E+01,5.507363E+01,2.669951E+01,5.038421E+01,1.369754E+03,6.219374E+01,1.688032E-01,7.004598E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804236E+01,5.582408E+01,2.669948E+01,4.912359E+01
03:40:00,4.315457E+03,9.540468E+02,3.538125E-01,8.737774E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803876E+01,5.294822E+01,2.669786E+01,4.500277E+01,7.281182E+03,5.547081E+02,5.114232E-01,5.079991E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803812E+01,5.323402E+01,2.669870E+01,4.794882E+01,2.530678E+03,1.144544E+03,2.491434E-01,8.832697E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803884E+01,5.529740E+01,2.669600E+01,4.272822E+01,1.784427E+03,5.183034E+01,2.198654E-01,5.837386E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804089E+01,5.507743E+01,2.669954E+01,5.048328E+01,1.370919E+03,5.948761E+01,1.689468E-01,6.699803E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804236E+01,5.582830E+01,2.669950E+01,4.920599E+01
03:50:00,4.317799E+03,9.457155E+02,3.540045E-01,8.661461E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803876E+01,5.295194E+01,2.669787E+01,4.503261E+01,7.285186E+03,5.425844E+02,5.117045E-01,4.968953E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803812E+01,5.323763E+01,2.669872E+01,4.801218E+01,2.531583E+03,1.139508E+03,2.492325E-01,8.793824E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803884E+01,5.529924E+01,2.669602E+01,4.274099E+01,1.785570E+03,4.836987E+01,2.200062E-01,5.447633E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804089E+01,5.508086E+01,2.669958E+01,5.058889E+01,1.371972E+03,5.668565E+01,1.690766E-01,6.384216E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804236E+01,5.583211E+01,2.669952E+01,4.929540E+01
04:00:00,4.319930E+03,9.372280E+02,3.541793E-01,8.583718E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803876E+01,5.295534E+01,2.669789E+01,4.506336E+01,7.288793E+03,5.300891E+02,5.119579E-01,4.854511E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803812E+01,5.324089E+01,2.669874E+01,4.807896E+01,2.532403E+03,1.134449E+03,2.493133E-01,8.754777E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.803884E+01,5.530090E+01,2.669603E+01,4.275389E+01,1.786607E+03,4.482016E+01,2.201340E-01,5.047831E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804089E+01,5.508398E+01,2.669961E+01,5.070076E+01,1.372928E+03,5.380223E+01,1.691945E-01,6.059456E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804236E+01,5.583558E+01,2.669955E+01,4.939155E+01
04:10:00,4.865727E+03,9.288159E+02,4.194765E-01,8.506666E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.046873E+01,4.760123E+01,2.669790E+01,4.509496E+01,8.116803E+03,5.175674E+02,5.950109E-01,4.739827E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.047518E+01,4.762479E+01,2.669877E+01,4.814902E+01,2.786231E+03,1.129493E+03,2.924618E-01,8.716522E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.043148E+01,4.944658E+01,2.669604E+01,4.276691E+01,2.044333E+03,4.127038E+01,2.755145E-01,4.648025E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.042278E+01,4.971413E+01,2.669964E+01,5.081867E+01,1.611764E+03,5.090029E+01,2.173486E-01,5.732612E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.043399E+01,5.010885E+01,2.669957E+01,4.949420E+01
04:20:00,4.985271E+03,9.204927E+02,4.518962E-01,8.430428E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099849E+01,4.689027E+01,2.669791E+01,4.512643E+01,8.410938E+03,5.050528E+02,6.441700E-01,4.625210E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099811E+01,4.691496E+01,2.669879E+01,4.822066E+01,2.862900E+03,1.124650E+03,3.207579E-01,8.679139E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099854E+01,4.837022E+01,2.669605E+01,4.277943E+01,2.109361E+03,3.773378E+01,3.099518E-01,4.249704E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099910E+01,4.873739E+01,2.669967E+01,5.094040E+01,1.658751E+03,4.799230E+01,2.432219E-01,5.405087E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099938E+01,4.911404E+01,2.669959E+01,4.960188E+01
04:30:00,5.313550E+03,9.122829E+02,5.070351E-01,8.355229E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099602E+01,4.723212E+01,2.669792E+01,4.515742E+01,8.955004E+03,4.925862E+02,7.155781E-01,4.511032E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099524E+01,4.725078E+01,2.669882E+01,4.829309E+01,3.011162E+03,1.119927E+03,3.590665E-01,8.642686E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099668E+01,4.855314E+01,2.669606E+01,4.279133E+01,2.258236E+03,3.421981E+01,3.608240E-01,3.853935E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099793E+01,4.902162E+01,2.669971E+01,5.106478E+01,1.792761E+03,4.508686E+01,2.861607E-01,5.077851E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099848E+01,4.941831E+01,2.669962E+01,4.971371E+01
04:40:00,5.568702E+03,9.042040E+02,5.542035E-01,8.281230E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099476E+01,4.729261E+01,2.669793E+01,4.518807E+01,9.385730E+03,4.802067E+02,7.768805E-01,4.397653E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099405E+01,4.729628E+01,2.669884E+01,4.836632E+01,3.130833E+03,1.115332E+03,3.933661E-01,8.607219E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099570E+01,4.847130E+01,2.669607E+01,4.280283E+01,2.376002E+03,3.073902E+01,4.055983E-01,3.461906E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099729E+01,4.894653E+01,2.669974E+01,5.119162E+01,1.896419E+03,4.219380E+01,3.231528E-01,4.752012E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099799E+01,4.938289E+01,2.669964E+01,4.982943E+01
04:50:00,5.800236E+03,8.962745E+02,5.988065E-01,8.208599E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099462E+01,4.710854E+01,2.669794E+01,4.521862E+01,9.773229E+03,4.679528E+02,8.343399E-01,4.285424E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099396E+01,4.708900E+01,2.669886E+01,4.844061E+01,3.239509E+03,1.110871E+03,4.261269E-01,8.572782E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099529E+01,4.832698E+01,2.669608E+01,4.281418E+01,2.481998E+03,2.729865E+01,4.480723E-01,3.074432E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099703E+01,4.877035E+01,2.669977E+01,5.132119E+01,1.989367E+03,3.931973E+01,3.580533E-01,4.428312E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099786E+01,4.920596E+01,2.669966E+01,4.994904E+01
05:00:00,6.016390E+03,8.885069E+02,6.417406E-01,8.137451E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099449E+01,4.695547E+01,2.669795E+01,4.524928E+01,1.013101E+04,4.558601E+02,8.891578E-01,4.174672E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099382E+01,4.692113E+01,2.669889E+01,4.851620E+01,3.341151E+03,1.106548E+03,4.579044E-01,8.539416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099502E+01,4.825844E+01,2.669609E+01,4.282550E+01,2.580447E+03,2.390697E+01,4.890737E-01,2.692445E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099684E+01,4.868239E+01,2.669980E+01,5.145378E+01,2.075503E+03,3.647232E+01,3.916257E-01,4.107617E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099773E+01,4.910431E+01,2.669969E+01,5.007262E+01
05:10:00,5.676410E+03,8.816182E+02,6.182051E-01,8.074353E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099437E+01,4.687818E+01,2.669796E+01,4.528016E+01,9.640451E+03,4.449835E+02,8.590564E-01,4.075058E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099367E+01,4.683482E+01,2.669891E+01,4.859326E+01,3.184217E+03,1.102840E+03,4.458403E-01,8.510791E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099487E+01,4.822943E+01,2.669610E+01,4.283685E+01,2.416062E+03,2.083609E+01,4.736320E-01,2.346588E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099672E+01,4.864607E+01,2.669984E+01,5.158961E+01,1.918198E+03,3.384622E+01,3.760851E-01,3.811848E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099764E+01,4.906448E+01,2.669971E+01,5.020023E+01
05:20:00,5.753252E+03,8.759817E+02,6.265303E-01,8.022724E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099430E+01,4.683382E+01,2.669795E+01,4.530722E+01,9.665420E+03,4.359519E+02,8.612261E-01,3.992341E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099360E+01,4.678251E+01,2.669892E+01,4.866461E+01,3.200275E+03,1.100072E+03,4.480510E-01,8.489425E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099479E+01,4.820275E+01,2.669609E+01,4.284514E+01,2.439702E+03,1.819327E+01,4.782308E-01,2.048943E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099666E+01,4.861319E+01,2.669985E+01,5.171946E+01,1.948525E+03,3.154510E+01,3.820113E-01,3.552680E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099760E+01,4.903546E+01,2.669972E+01,5.032583E+01
